pc_time_s,recording,idx,t_us,red,ir,green,rb_used,flags,finger,underflow,overflow,catchup
1767649536.762523,0,63552,638538437,137484,189908,0,0,11,1,1,0,1
1767649536.7642221,0,63553,638548437,137484,189908,0,0,11,1,1,0,1
1767649536.7658834,0,63554,638558437,137484,189908,0,0,11,1,1,0,1
1767649536.808242,0,63555,638568437,137439,189872,0,1,9,1,0,0,1
1767649536.8099267,0,63556,638578437,137414,189888,0,0,9,1,0,0,1
1767649536.8115447,0,63557,638588437,137414,189888,0,0,11,1,1,0,1
1767649536.8131754,0,63558,638598437,137414,189888,0,0,11,1,1,0,1
1767649536.8147638,0,63559,638608437,137414,189888,0,0,11,1,1,0,1
1767649536.858222,0,63560,638618437,137526,189835,0,1,1,1,0,0,0
1767649536.8599772,0,63561,638628437,137490,189843,0,0,9,1,0,0,1
1767649536.8614802,0,63562,638638437,137490,189843,0,0,11,1,1,0,1
1767649536.8632445,0,63563,638648437,137490,189843,0,0,11,1,1,0,1
1767649536.8648746,0,63564,638658437,137490,189843,0,0,11,1,1,0,1
1767649536.9071937,0,63565,638668437,137537,189830,0,1,9,1,0,0,1
1767649536.908857,0,63566,638678437,137512,189828,0,0,9,1,0,0,1
1767649536.9104984,0,63567,638688437,137512,189828,0,0,11,1,1,0,1
1767649536.912095,0,63568,638698437,137512,189828,0,0,11,1,1,0,1
1767649536.9138577,0,63569,638708437,137512,189828,0,0,11,1,1,0,1
1767649536.957368,0,63570,638718437,137521,189835,0,1,1,1,0,0,0
1767649536.959113,0,63571,638728437,137504,189805,0,0,9,1,0,0,1
1767649536.9606588,0,63572,638738437,137504,189805,0,0,11,1,1,0,1
1767649536.9624436,0,63573,638748437,137504,189805,0,0,11,1,1,0,1
1767649536.9640517,0,63574,638758437,137504,189805,0,0,11,1,1,0,1
1767649536.965771,0,63575,638768437,137504,189805,0,0,11,1,1,0,1
1767649537.0082731,0,63576,638778437,137419,189872,0,1,9,1,0,0,1
1767649537.009753,0,63577,638788437,137453,189879,0,0,9,1,0,0,1
1767649537.011318,0,63578,638798437,137453,189879,0,0,11,1,1,0,1
1767649537.0130925,0,63579,638808437,137453,189879,0,0,11,1,1,0,1
1767649537.0156066,0,63580,638818437,137453,189879,0,0,3,1,1,0,0
1767649537.0583525,0,63581,638828437,137460,189906,0,1,9,1,0,0,1
1767649537.0600884,0,63582,638838437,137438,189914,0,0,9,1,0,0,1
1767649537.0616505,0,63583,638848437,137438,189914,0,0,11,1,1,0,1
1767649537.063211,0,63584,638858437,137438,189914,0,0,11,1,1,0,1
1767649537.064918,0,63585,638868437,137438,189914,0,0,11,1,1,0,1
1767649537.1072116,0,63586,638878437,137481,189901,0,1,9,1,0,0,1
1767649537.1089494,0,63587,638888437,137487,189928,0,0,9,1,0,0,1
1767649537.11051,0,63588,638898437,137487,189928,0,0,11,1,1,0,1
1767649537.1120946,0,63589,638908437,137487,189928,0,0,11,1,1,0,1
1767649537.1148422,0,63590,638918437,137487,189928,0,0,3,1,1,0,0
1767649537.1573138,0,63591,638928437,137472,189880,0,1,9,1,0,0,1
1767649537.158838,0,63592,638938437,137487,189901,0,0,9,1,0,0,1
1767649537.1605945,0,63593,638948437,137487,189901,0,0,11,1,1,0,1
1767649537.1623013,0,63594,638958437,137487,189901,0,0,11,1,1,0,1
1767649537.1637943,0,63595,638968437,137487,189901,0,0,11,1,1,0,1
1767649537.1652977,0,63596,638978437,137487,189901,0,0,11,1,1,0,1
1767649537.2072456,0,63597,638988437,137469,189908,0,1,9,1,0,0,1
1767649537.2089255,0,63598,638998437,137490,189908,0,0,9,1,0,0,1
1767649537.2104883,0,63599,639008437,137490,189908,0,0,11,1,1,0,1
1767649537.2131371,0,63600,639018437,137490,189908,0,0,3,1,1,0,0
1767649537.2148416,0,63601,639028437,137490,189908,0,0,11,1,1,0,1
1767649537.2573068,0,63602,639038437,137459,189906,0,1,9,1,0,0,1
1767649537.2588289,0,63603,639048437,137483,189899,0,0,9,1,0,0,1
1767649537.2603693,0,63604,639058437,137483,189899,0,0,11,1,1,0,1
1767649537.262473,0,63605,639068437,137483,189899,0,0,11,1,1,0,1
1767649537.2638075,0,63606,639078437,137483,189899,0,0,11,1,1,0,1
1767649537.265428,0,63607,639088437,137483,189899,0,0,11,1,1,0,1
1767649537.3072395,0,63608,639098437,137486,189919,0,1,9,1,0,0,1
1767649537.308948,0,63609,639108437,137473,189890,0,0,9,1,0,0,1
1767649537.3122368,0,63610,639118437,137473,189890,0,0,3,1,1,0,0
1767649537.3140283,0,63611,639128437,137473,189890,0,0,11,1,1,0,1
1767649537.3155067,0,63612,639138437,137473,189890,0,0,11,1,1,0,1
1767649537.3573737,0,63613,639148437,137470,189883,0,1,9,1,0,0,1
1767649537.3589509,0,63614,639158437,137474,189904,0,0,9,1,0,0,1
1767649537.3605871,0,63615,639168437,137474,189904,0,0,11,1,1,0,1
1767649537.362382,0,63616,639178437,137474,189904,0,0,11,1,1,0,1
1767649537.3639936,0,63617,639188437,137474,189904,0,0,11,1,1,0,1
1767649537.3657587,0,63618,639198437,137474,189904,0,0,11,1,1,0,1
1767649537.4083598,0,63619,639208437,137436,189874,0,1,9,1,0,0,1
1767649537.411028,0,63620,639218437,137438,189882,0,0,1,1,0,0,0
1767649537.412761,0,63621,639228437,137438,189882,0,0,11,1,1,0,1
1767649537.4144115,0,63622,639238437,137438,189882,0,0,11,1,1,0,1
1767649537.4160993,0,63623,639248437,137438,189882,0,0,11,1,1,0,1
1767649537.4584026,0,63624,639258437,137487,189890,0,1,9,1,0,0,1
1767649537.4599926,0,63625,639268437,137423,189908,0,0,9,1,0,0,1
1767649537.461881,0,63626,639278437,137423,189908,0,0,11,1,1,0,1
1767649537.4633944,0,63627,639288437,137423,189908,0,0,11,1,1,0,1
1767649537.4649477,0,63628,639298437,137423,189908,0,0,11,1,1,0,1
1767649537.5093627,0,63629,639308437,137472,189912,0,1,9,1,0,0,1
1767649537.5120776,0,63630,639318437,137471,189899,0,0,1,1,0,0,0
1767649537.5136764,0,63631,639328437,137471,189899,0,0,11,1,1,0,1
1767649537.5151923,0,63632,639338437,137471,189899,0,0,11,1,1,0,1
1767649537.5591521,0,63633,639348437,137467,189913,0,1,9,1,0,0,1
1767649537.560796,0,63634,639358437,137468,189905,0,0,9,1,0,0,1
1767649537.5622718,0,63635,639368437,137468,189905,0,0,11,1,1,0,1
1767649537.563857,0,63636,639378437,137468,189905,0,0,11,1,1,0,1
1767649537.565439,0,63637,639388437,137468,189905,0,0,11,1,1,0,1
1767649537.6092408,0,63638,639398437,137467,189880,0,1,9,1,0,0,1
1767649537.6109889,0,63639,639408437,137459,189885,0,0,9,1,0,0,1
1767649537.6136513,0,63640,639418437,137459,189885,0,0,3,1,1,0,0
1767649537.6152852,0,63641,639428437,137459,189885,0,0,11,1,1,0,1
1767649537.6592348,0,63642,639438437,137473,189910,0,1,9,1,0,0,1
1767649537.6610162,0,63643,639448437,137464,189872,0,0,9,1,0,0,1
1767649537.6626852,0,63644,639458437,137464,189872,0,0,11,1,1,0,1
1767649537.664396,0,63645,639468437,137464,189872,0,0,11,1,1,0,1
1767649537.6659474,0,63646,639478437,137464,189872,0,0,11,1,1,0,1
1767649537.7082772,0,63647,639488437,137468,189895,0,1,9,1,0,0,1
1767649537.7100167,0,63648,639498437,137476,189911,0,0,9,1,0,0,1
1767649537.7118015,0,63649,639508437,137476,189911,0,0,11,1,1,0,1
1767649537.71443,0,63650,639518437,137476,189911,0,0,3,1,1,0,0
1767649537.7160308,0,63651,639528437,137476,189911,0,0,11,1,1,0,1
1767649537.7583451,0,63652,639538437,137510,189908,0,1,9,1,0,0,1
1767649537.7599971,0,63653,639548437,137471,189872,0,0,9,1,0,0,1
1767649537.7615001,0,63654,639558437,137471,189872,0,0,11,1,1,0,1
1767649537.763238,0,63655,639568437,137471,189872,0,0,11,1,1,0,1
1767649537.7650135,0,63656,639578437,137471,189872,0,0,11,1,1,0,1
1767649537.809216,0,63657,639588437,137470,189883,0,1,9,1,0,0,1
1767649537.8109484,0,63658,639598437,137462,189883,0,0,9,1,0,0,1
1767649537.8126242,0,63659,639608437,137462,189883,0,0,11,1,1,0,1
1767649537.815216,0,63660,639618437,137462,189883,0,0,3,1,1,0,0
1767649537.8592596,0,63661,639628437,137464,189872,0,1,9,1,0,0,1
1767649537.8609982,0,63662,639638437,137460,189883,0,0,9,1,0,0,1
1767649537.8632233,0,63663,639648437,137460,189883,0,0,11,1,1,0,1
1767649537.8642747,0,63664,639658437,137460,189883,0,0,11,1,1,0,1
1767649537.8658595,0,63665,639668437,137460,189883,0,0,11,1,1,0,1
1767649537.9082432,0,63666,639678437,137488,189910,0,1,9,1,0,0,1
1767649537.909969,0,63667,639688437,137472,189906,0,0,9,1,0,0,1
1767649537.911541,0,63668,639698437,137472,189906,0,0,11,1,1,0,1
1767649537.9131296,0,63669,639708437,137472,189906,0,0,11,1,1,0,1
1767649537.91577,0,63670,639718437,137472,189906,0,0,3,1,1,0,0
1767649537.9582531,0,63671,639728437,137460,189889,0,1,9,1,0,0,1
1767649537.9598775,0,63672,639738437,137489,189906,0,0,9,1,0,0,1
1767649537.9616103,0,63673,639748437,137489,189906,0,0,11,1,1,0,1
1767649537.963233,0,63674,639758437,137489,189906,0,0,11,1,1,0,1
1767649537.964864,0,63675,639768437,137489,189906,0,0,11,1,1,0,1
1767649538.0093975,0,63676,639778437,137454,189929,0,1,9,1,0,0,1
1767649538.010997,0,63677,639788437,137479,189907,0,0,9,1,0,0,1
1767649538.0125074,0,63678,639798437,137479,189907,0,0,11,1,1,0,1
1767649538.0140913,0,63679,639808437,137479,189907,0,0,11,1,1,0,1
1767649538.059157,0,63680,639818437,137471,189911,0,1,1,1,0,0,0
1767649538.0609884,0,63681,639828437,137444,189852,0,0,9,1,0,0,1
1767649538.0625503,0,63682,639838437,137444,189852,0,0,11,1,1,0,1
1767649538.064112,0,63683,639848437,137444,189852,0,0,11,1,1,0,1
1767649538.0659933,0,63684,639858437,137444,189852,0,0,11,1,1,0,1
1767649538.1081524,0,63685,639868437,137485,189888,0,1,9,1,0,0,1
1767649538.1098573,0,63686,639878437,137482,189895,0,0,9,1,0,0,1
1767649538.111548,0,63687,639888437,137482,189895,0,0,11,1,1,0,1
1767649538.1131346,0,63688,639898437,137482,189895,0,0,11,1,1,0,1
1767649538.114866,0,63689,639908437,137482,189895,0,0,11,1,1,0,1
1767649538.1603997,0,63690,639918437,137480,189877,0,1,1,1,0,0,0
1767649538.1621704,0,63691,639928437,137487,189894,0,0,9,1,0,0,1
1767649538.1637743,0,63692,639938437,137487,189894,0,0,11,1,1,0,1
1767649538.1652677,0,63693,639948437,137487,189894,0,0,11,1,1,0,1
1767649538.2091558,0,63694,639958437,137485,189870,0,1,9,1,0,0,1
1767649538.2108636,0,63695,639968437,137479,189879,0,0,9,1,0,0,1
1767649538.212454,0,63696,639978437,137479,189879,0,0,11,1,1,0,1
1767649538.214096,0,63697,639988437,137479,189879,0,0,11,1,1,0,1
1767649538.2158637,0,63698,639998437,137479,189879,0,0,11,1,1,0,1
1767649538.2582908,0,63699,640008437,137488,189890,0,1,9,1,0,0,1
1767649538.3093822,0,63700,640018437,137468,189877,0,1,1,1,0,0,0
1767649538.3109546,0,63701,640028437,137535,189888,0,0,9,1,0,0,1
1767649538.3127759,0,63702,640038437,137535,189888,0,0,11,1,1,0,1
1767649538.3143635,0,63703,640048437,137535,189888,0,0,11,1,1,0,1
1767649538.316054,0,63704,640058437,137535,189888,0,0,11,1,1,0,1
1767649538.3581655,0,63705,640068437,137460,189895,0,1,9,1,0,0,1
1767649538.3597813,0,63706,640078437,137509,189904,0,0,9,1,0,0,1
1767649538.3614125,0,63707,640088437,137509,189904,0,0,11,1,1,0,1
1767649538.3629699,0,63708,640098437,137509,189904,0,0,11,1,1,0,1
1767649538.3647046,0,63709,640108437,137509,189904,0,0,11,1,1,0,1
1767649538.4102516,0,63710,640118437,137477,189910,0,1,1,1,0,0,0
1767649538.4119058,0,63711,640128437,137468,189883,0,0,9,1,0,0,1
1767649538.4136167,0,63712,640138437,137468,189883,0,0,11,1,1,0,1
1767649538.4152231,0,63713,640148437,137468,189883,0,0,11,1,1,0,1
1767649538.4591825,0,63714,640158437,137473,189901,0,1,9,1,0,0,1
1767649538.4608183,0,63715,640168437,137492,189886,0,0,9,1,0,0,1
1767649538.4625146,0,63716,640178437,137492,189886,0,0,11,1,1,0,1
1767649538.4641461,0,63717,640188437,137492,189886,0,0,11,1,1,0,1
1767649538.4658794,0,63718,640198437,137492,189886,0,0,11,1,1,0,1
1767649538.5082538,0,63719,640208437,137453,189904,0,1,9,1,0,0,1
1767649538.5110183,0,63720,640218437,137465,189906,0,0,1,1,0,0,0
1767649538.5125914,0,63721,640228437,137465,189906,0,0,11,1,1,0,1
1767649538.5144017,0,63722,640238437,137465,189906,0,0,11,1,1,0,1
1767649538.5161078,0,63723,640248437,137465,189906,0,0,11,1,1,0,1
1767649538.5582354,0,63724,640258437,137478,189902,0,1,9,1,0,0,1
1767649538.5598614,0,63725,640268437,137470,189920,0,0,9,1,0,0,1
1767649538.5614877,0,63726,640278437,137470,189920,0,0,11,1,1,0,1
1767649538.5631366,0,63727,640288437,137470,189920,0,0,11,1,1,0,1
1767649538.5647793,0,63728,640298437,137470,189920,0,0,11,1,1,0,1
1767649538.566275,0,63729,640308437,137470,189920,0,0,11,1,1,0,1
1767649538.6091323,0,63730,640318437,137464,189900,0,1,1,1,0,0,0
1767649538.610882,0,63731,640328437,137501,189900,0,0,9,1,0,0,1
1767649538.61245,0,63732,640338437,137501,189900,0,0,11,1,1,0,1
1767649538.6141214,0,63733,640348437,137501,189900,0,0,11,1,1,0,1
1767649538.6157835,0,63734,640358437,137501,189900,0,0,11,1,1,0,1
1767649538.6582525,0,63735,640368437,137477,189887,0,1,9,1,0,0,1
1767649538.6599784,0,63736,640378437,137478,189907,0,0,9,1,0,0,1
1767649538.6614947,0,63737,640388437,137478,189907,0,0,11,1,1,0,1
1767649538.6631787,0,63738,640398437,137478,189907,0,0,11,1,1,0,1
1767649538.6648746,0,63739,640408437,137478,189907,0,0,11,1,1,0,1
1767649538.7104077,0,63740,640418437,137477,189893,0,1,1,1,0,0,0
1767649538.7121153,0,63741,640428437,137471,189864,0,0,9,1,0,0,1
1767649538.7138014,0,63742,640438437,137471,189864,0,0,11,1,1,0,1
1767649538.7154262,0,63743,640448437,137471,189864,0,0,11,1,1,0,1
1767649538.7592459,0,63744,640458437,137453,189829,0,1,9,1,0,0,1
1767649538.760883,0,63745,640468437,137459,189828,0,0,9,1,0,0,1
1767649538.7627585,0,63746,640478437,137459,189828,0,0,11,1,1,0,1
1767649538.764292,0,63747,640488437,137459,189828,0,0,11,1,1,0,1
1767649538.7657828,0,63748,640498437,137459,189828,0,0,11,1,1,0,1
1767649538.8084424,0,63749,640508437,137479,189913,0,1,9,1,0,0,1
1767649538.8110218,0,63750,640518437,137482,189898,0,0,1,1,0,0,0
1767649538.812754,0,63751,640528437,137482,189898,0,0,11,1,1,0,1
1767649538.8143682,0,63752,640538437,137482,189898,0,0,11,1,1,0,1
1767649538.8159783,0,63753,640548437,137482,189898,0,0,11,1,1,0,1
1767649538.858172,0,63754,640558437,137488,189897,0,1,9,1,0,0,1
1767649538.8598962,0,63755,640568437,137467,189883,0,0,9,1,0,0,1
1767649538.861568,0,63756,640578437,137467,189883,0,0,11,1,1,0,1
1767649538.8631952,0,63757,640588437,137467,189883,0,0,11,1,1,0,1
1767649538.8647861,0,63758,640598437,137467,189883,0,0,11,1,1,0,1
1767649538.866267,0,63759,640608437,137467,189883,0,0,11,1,1,0,1
1767649538.9091663,0,63760,640618437,137464,189893,0,1,1,1,0,0,0
1767649538.910874,0,63761,640628437,137484,189892,0,0,9,1,0,0,1
1767649538.91247,0,63762,640638437,137484,189892,0,0,11,1,1,0,1
1767649538.9141219,0,63763,640648437,137484,189892,0,0,11,1,1,0,1
1767649538.9158652,0,63764,640658437,137484,189892,0,0,11,1,1,0,1
1767649538.9582622,0,63765,640668437,137437,189900,0,1,9,1,0,0,1
1767649538.9599583,0,63766,640678437,137485,189925,0,0,9,1,0,0,1
1767649538.961546,0,63767,640688437,137485,189925,0,0,11,1,1,0,1
1767649538.963291,0,63768,640698437,137485,189925,0,0,11,1,1,0,1
1767649538.9648983,0,63769,640708437,137485,189925,0,0,11,1,1,0,1
1767649539.0082037,0,63770,640718437,137456,189894,0,1,1,1,0,0,0
1767649539.0098705,0,63771,640728437,137452,189880,0,0,9,1,0,0,1
1767649539.0114233,0,63772,640738437,137452,189880,0,0,11,1,1,0,1
1767649539.013108,0,63773,640748437,137452,189880,0,0,11,1,1,0,1
1767649539.0147927,0,63774,640758437,137452,189880,0,0,11,1,1,0,1
1767649539.016498,0,63775,640768437,137452,189880,0,0,11,1,1,0,1
1767649539.0591936,0,63776,640778437,137487,189867,0,1,9,1,0,0,1
1767649539.0608983,0,63777,640788437,137472,189855,0,0,9,1,0,0,1
1767649539.0624242,0,63778,640798437,137472,189855,0,0,11,1,1,0,1
1767649539.0641706,0,63779,640808437,137472,189855,0,0,11,1,1,0,1
1767649539.1092083,0,63780,640818437,137455,189870,0,1,1,1,0,0,0
1767649539.1108825,0,63781,640828437,137466,189894,0,0,9,1,0,0,1
1767649539.1124258,0,63782,640838437,137466,189894,0,0,11,1,1,0,1
1767649539.1140344,0,63783,640848437,137466,189894,0,0,11,1,1,0,1
1767649539.1156187,0,63784,640858437,137466,189894,0,0,11,1,1,0,1
1767649539.158192,0,63785,640868437,137449,189879,0,1,9,1,0,0,1
1767649539.1598616,0,63786,640878437,137405,189854,0,0,9,1,0,0,1
1767649539.1613462,0,63787,640888437,137405,189854,0,0,11,1,1,0,1
1767649539.163014,0,63788,640898437,137405,189854,0,0,11,1,1,0,1
1767649539.1647127,0,63789,640908437,137405,189854,0,0,11,1,1,0,1
1767649539.2081983,0,63790,640918437,137435,189863,0,1,1,1,0,0,0
1767649539.2097871,0,63791,640928437,137405,189873,0,0,9,1,0,0,1
1767649539.2113292,0,63792,640938437,137405,189873,0,0,11,1,1,0,1
1767649539.2130613,0,63793,640948437,137405,189873,0,0,11,1,1,0,1
1767649539.2147079,0,63794,640958437,137405,189873,0,0,11,1,1,0,1
1767649539.2162454,0,63795,640968437,137405,189873,0,0,11,1,1,0,1
1767649539.2582195,0,63796,640978437,137402,189870,0,1,9,1,0,0,1
1767649539.2597997,0,63797,640988437,137420,189849,0,0,9,1,0,0,1
1767649539.2613373,0,63798,640998437,137420,189849,0,0,11,1,1,0,1
1767649539.2630198,0,63799,641008437,137420,189849,0,0,11,1,1,0,1
1767649539.2656798,0,63800,641018437,137420,189849,0,0,3,1,1,0,0
1767649539.3084238,0,63801,641028437,137388,189852,0,1,9,1,0,0,1
1767649539.3100715,0,63802,641038437,137457,189855,0,0,9,1,0,0,1
1767649539.3118074,0,63803,641048437,137457,189855,0,0,11,1,1,0,1
1767649539.3134246,0,63804,641058437,137457,189855,0,0,11,1,1,0,1
1767649539.3150494,0,63805,641068437,137457,189855,0,0,11,1,1,0,1
1767649539.3166168,0,63806,641078437,137457,189855,0,0,11,1,1,0,1
1767649539.3592377,0,63807,641088437,137469,189875,0,1,9,1,0,0,1
1767649539.3608599,0,63808,641098437,137435,189855,0,0,9,1,0,0,1
1767649539.3624654,0,63809,641108437,137435,189855,0,0,11,1,1,0,1
1767649539.3658397,0,63810,641118437,137435,189855,0,0,3,1,1,0,0
1767649539.408252,0,63811,641128437,137407,189821,0,1,9,1,0,0,1
1767649539.4098635,0,63812,641138437,137434,189844,0,0,9,1,0,0,1
1767649539.411492,0,63813,641148437,137434,189844,0,0,11,1,1,0,1
1767649539.4131477,0,63814,641158437,137434,189844,0,0,11,1,1,0,1
1767649539.4146721,0,63815,641168437,137434,189844,0,0,11,1,1,0,1
1767649539.416492,0,63816,641178437,137434,189844,0,0,11,1,1,0,1
1767649539.4584126,0,63817,641188437,137440,189839,0,1,9,1,0,0,1
1767649539.4599326,0,63818,641198437,137430,189817,0,0,9,1,0,0,1
1767649539.461475,0,63819,641208437,137430,189817,0,0,11,1,1,0,1
1767649539.4641845,0,63820,641218437,137430,189817,0,0,3,1,1,0,0
1767649539.465795,0,63821,641228437,137430,189817,0,0,11,1,1,0,1
1767649539.508188,0,63822,641238437,137413,189835,0,1,9,1,0,0,1
1767649539.5097845,0,63823,641248437,137460,189817,0,0,9,1,0,0,1
1767649539.5113263,0,63824,641258437,137460,189817,0,0,11,1,1,0,1
1767649539.513025,0,63825,641268437,137460,189817,0,0,11,1,1,0,1
1767649539.5146983,0,63826,641278437,137460,189817,0,0,11,1,1,0,1
1767649539.5165281,0,63827,641288437,137460,189817,0,0,11,1,1,0,1
1767649539.5593958,0,63828,641298437,137444,189839,0,1,9,1,0,0,1
1767649539.5609095,0,63829,641308437,137446,189825,0,0,9,1,0,0,1
1767649539.5640607,0,63830,641318437,137446,189825,0,0,3,1,1,0,0
1767649539.565085,0,63831,641328437,137446,189825,0,0,11,1,1,0,1
1767649539.6091983,0,63832,641338437,137444,189835,0,1,9,1,0,0,1
1767649539.6108508,0,63833,641348437,137455,189852,0,0,9,1,0,0,1
1767649539.61235,0,63834,641358437,137455,189852,0,0,11,1,1,0,1
1767649539.6140718,0,63835,641368437,137455,189852,0,0,11,1,1,0,1
1767649539.6157908,0,63836,641378437,137455,189852,0,0,11,1,1,0,1
1767649539.6582022,0,63837,641388437,137459,189819,0,1,9,1,0,0,1
1767649539.6598003,0,63838,641398437,137449,189823,0,0,9,1,0,0,1
1767649539.6613598,0,63839,641408437,137449,189823,0,0,11,1,1,0,1
1767649539.6639829,0,63840,641418437,137449,189823,0,0,3,1,1,0,0
1767649539.665624,0,63841,641428437,137449,189823,0,0,11,1,1,0,1
1767649539.7082622,0,63842,641438437,137499,189828,0,1,9,1,0,0,1
1767649539.7098973,0,63843,641448437,137461,189824,0,0,9,1,0,0,1
1767649539.7116172,0,63844,641458437,137461,189824,0,0,11,1,1,0,1
1767649539.7131596,0,63845,641468437,137461,189824,0,0,11,1,1,0,1
1767649539.7148857,0,63846,641478437,137461,189824,0,0,11,1,1,0,1
1767649539.7164733,0,63847,641488437,137461,189824,0,0,11,1,1,0,1
1767649539.7591994,0,63848,641498437,137447,189862,0,1,9,1,0,0,1
1767649539.7608426,0,63849,641508437,137456,189912,0,0,9,1,0,0,1
1767649539.8102107,0,63850,641518437,137431,189900,0,0,1,1,0,0,0
1767649539.8118758,0,63851,641528437,137431,189900,0,0,11,1,1,0,1
1767649539.8136654,0,63852,641538437,137431,189900,0,0,11,1,1,0,1
1767649539.815635,0,63853,641548437,137431,189900,0,0,11,1,1,0,1
1767649539.859288,0,63854,641558437,137437,189859,0,1,9,1,0,0,1
1767649539.8609188,0,63855,641568437,137457,189884,0,0,9,1,0,0,1
1767649539.8624454,0,63856,641578437,137457,189884,0,0,11,1,1,0,1
1767649539.8641539,0,63857,641588437,137457,189884,0,0,11,1,1,0,1
1767649539.8657105,0,63858,641598437,137457,189884,0,0,11,1,1,0,1
1767649539.9083056,0,63859,641608437,137465,189829,0,1,9,1,0,0,1
1767649539.9109998,0,63860,641618437,137479,189820,0,0,1,1,0,0,0
1767649539.9126496,0,63861,641628437,137479,189820,0,0,11,1,1,0,1
1767649539.9144447,0,63862,641638437,137479,189820,0,0,11,1,1,0,1
1767649539.916113,0,63863,641648437,137479,189820,0,0,11,1,1,0,1
1767649539.9581854,0,63864,641658437,137472,189826,0,1,9,1,0,0,1
1767649539.9597926,0,63865,641668437,137455,189808,0,0,9,1,0,0,1
1767649539.9613633,0,63866,641678437,137455,189808,0,0,11,1,1,0,1
1767649539.9633152,0,63867,641688437,137455,189808,0,0,11,1,1,0,1
1767649539.964707,0,63868,641698437,137455,189808,0,0,11,1,1,0,1
1767649539.966321,0,63869,641708437,137455,189808,0,0,11,1,1,0,1
1767649540.009212,0,63870,641718437,137455,189804,0,1,1,1,0,0,0
1767649540.0108347,0,63871,641728437,137483,189816,0,0,9,1,0,0,1
1767649540.0124738,0,63872,641738437,137483,189816,0,0,11,1,1,0,1
